Id;EntityCreatedAt;EntityModifiedAt;ActionTaskID;Status;Year;Month;Day;DateTime;AreaName;UpdateTime;ActualGenerationOutput;ActualConsuption;AreaTypeCodeId;AreaCodeId;ResolutionCodeId;MapCodeId;ProductionTypeId;RowHash
832215678;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;6;2018-01-06T16:00:00.000Z;Greece;2018-01-06T19:48:34.000Z;2798;0;3;56280;2;23;1;31BF1630-D7A58997-BD36ECA0-D6C72F8A-42700A86-C2C00ACE-E914F9F9-E5D5472B-87FA1662-9005E4C3-0EC7E3DB-612CEF13-6CC82588-CA782C76-20C0E715-80C92EE9
832215675;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;6;2018-01-06T16:00:00.000Z;Greece;2018-01-06T19:48:34.000Z;2192;0;3;56280;2;23;7;93E030DD-5827900C-2C01B01C-D7ACA2A2-45F0A4AF-7F621576-928846A2-8F5ECCBF-F1B701E4-B7EF174E-395A4C95-37FC3647-E010F2D5-9BA48344-3176FE1E-C709FDA6
832215644;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;6;2018-01-06T17:00:00.000Z;Greece;2018-01-06T19:48:34.000Z;0;0;3;56280;2;23;17;E5D65AB8-E1BEF915-2EFB1019-23D3B65F-81213335-96CE3C4C-ABE5636C-EDF57308-3AE42969-2B88A4C9-3959D0DA-CFFDEA42-95FE8385-BA79FC6A-06D30EE6-581430AF
832215642;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;6;2018-01-06T16:00:00.000Z;Greece;2018-01-06T19:48:33.000Z;0;0;3;56280;2;23;8;E87A122B-A82AA0ED-25045A29-1253518B-81D6C94F-EF35F63D-0E0879F8-DA60ED66-F06FEAE1-4B4B781A-97A85D5C-AF61BD1A-D516FCFA-9831D725-3E730C52-5BAD2496
832215641;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;6;2018-01-06T17:00:00.000Z;Greece;2018-01-06T19:48:33.000Z;293;0;3;56280;2;23;12;F12D5A39-3BD096DF-F0A64250-F5F811DD-EA0D331C-D2BC5216-E915C7AA-9F50B9A5-47381677-61A3FF4D-AA738915-B75A90FB-5D16EB89-BFAC13E6-28458A97-A511D965
832213028;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;6;2018-01-06T15:00:00.000Z;Greece;2018-01-06T18:49:16.000Z;0;0;3;56280;2;23;8;B4247E21-DB85D419-31AB4F42-05817B03-1143F308-2BFB751B-5798F9FE-D1B9B59E-1D68B7A7-056023EE-751D336F-F430F54F-CC23AFA3-B33FC179-1FAFD271-5D1109EA
832213026;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;6;2018-01-06T16:00:00.000Z;Greece;2018-01-06T18:49:16.000Z;0;0;3;56280;2;23;17;AC3C800A-592D897A-F0F94F7C-25BED661-5015A491-A361CFC6-20C6E370-AE2160B7-63429F7F-2EDD664E-FF6ABEC5-DD148636-2BEDD008-1641FC9C-4EBFA9B8-27C1F070
832213022;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;6;2018-01-06T15:00:00.000Z;Greece;2018-01-06T18:49:15.000Z;2648;0;3;56280;2;23;1;D41982ED-176C9CD5-0A6950EB-0801FB27-D890E6BE-00981A3D-553442EB-F68D9D0F-4E70D24C-32E23A75-BF6D7CEC-7E929661-2FABD433-C552B057-D7A30408-4AC1424D
832213021;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;6;2018-01-06T16:00:00.000Z;Greece;2018-01-06T18:49:15.000Z;256;0;3;56280;2;23;12;A43ECCCB-E752B00D-7DF9D153-6CB8E9A3-21E07BC6-69319196-70636166-C3FAFFEF-BBC3D199-4C339751-FA195584-8CBBA8A6-231C9C29-7276CA62-ABB0014F-37805AD8
832213019;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;6;2018-01-06T15:00:00.000Z;Greece;2018-01-06T18:49:15.000Z;2035;0;3;56280;2;23;7;3E4CF711-9BBF7A87-10315BEC-582E3139-0A8507F3-812FA447-03348BE0-21CA5ADB-9F7F0F57-06C1F1E3-42BD5B9B-D3B0F8B1-94E67649-61F16C3D-9264F5F2-818AA560
832210294;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;6;2018-01-06T14:00:00.000Z;Greece;2018-01-06T17:48:32.000Z;0;0;3;56280;2;23;8;AA9B2516-82F5BC07-B637E22F-F8D87F3D-07EF79DB-BD6BA2B2-E77AB2AD-61DE8FBF-EDCD7700-F0ACCD44-9F637DE6-CDAD7DC7-3A3CEC19-7ED93BAC-EB0CE15A-9EDD01E9
832210291;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;6;2018-01-06T14:00:00.000Z;Greece;2018-01-06T17:48:32.000Z;2004;0;3;56280;2;23;7;7652FE2A-397D54E8-CE5A479B-6774EA88-5CA4BE47-0DAA8D03-EAB7B268-5604570B-4205C3AE-84230933-78176FD5-1C0115A1-C6742292-D33519EE-065DA99F-DDF4BA2A
832210289;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;6;2018-01-06T15:00:00.000Z;Greece;2018-01-06T17:48:31.000Z;256;0;3;56280;2;23;12;A58FE844-8E707A96-6BEEC9CF-DFE38071-C3345EE0-8F892408-090B4B29-2D94E653-7A464CB7-B5CACF37-247D485B-7B116F02-0372B2F8-6F03E284-F3EF6900-C932852D
832210286;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;6;2018-01-06T14:00:00.000Z;Greece;2018-01-06T17:48:31.000Z;2132;0;3;56280;2;23;1;0314D42F-56D97580-F6C9B050-38C77F2C-A4CFA5A7-2E665CF4-CBA054FC-3AF8D432-9E2958A3-0B9F1658-CBB45485-35F89CAA-FF199A95-E348F532-73A87997-C255FD21
832210283;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;6;2018-01-06T15:00:00.000Z;Greece;2018-02-01T17:11:08.000Z;6;0;3;56280;2;23;17;8A8AAEA0-2E36099B-DBFF3710-EAE7F746-7FAD2F6B-01A72DD9-5F520761-2F6515DA-F6AEF2ED-FAC02B9C-85DC1FC1-9FB251FF-A9CCA52A-6E32310F-A7F9A6A1-15E0F14F
832207489;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;6;2018-01-06T13:00:00.000Z;Greece;2018-01-06T16:48:17.000Z;0;0;3;56280;2;23;8;16497C44-60E75EFE-3238B65D-699AEA75-08F59A48-2B0ACF1A-3EAB60DA-2787B3D4-AC883B8F-6E35007B-7A5665BE-82DC380B-4962BC95-65CFB2C3-74D3C773-A07BCDD8
832207488;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;6;2018-01-06T13:00:00.000Z;Greece;2018-01-06T16:48:17.000Z;1975;0;3;56280;2;23;7;C32697FA-4D65EF4C-21CE139A-E412D1D3-2A61AAA5-32B22FA5-1FB01409-6DD28CA6-D9174F31-55054120-6D70004B-679BA33C-F2387E75-21F1891C-AB91650F-6F049FFD
832207487;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;6;2018-01-06T13:00:00.000Z;Greece;2018-01-06T16:48:17.000Z;1809;0;3;56280;2;23;1;3D6EB86D-3BE090FD-AAD9EA37-EFD66DFA-F547931D-48A40CB5-9755D287-62F53465-2A96464C-22822FDD-052E0C35-644D7EE7-F79FE8F8-567AE37C-F65A858C-9033AEEC
832207484;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;6;2018-01-06T14:00:00.000Z;Greece;2018-02-01T17:11:08.000Z;241;0;3;56280;2;23;17;7F5BB16F-50E45B19-83CA753A-98044B8B-E7F887B3-D2160203-BA22A3B8-60D0C8A8-759625ED-B3A37224-8ED9D590-D3A63CE7-9F96DE63-0E1772EF-5C52771D-ABE23D4B
832207481;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;6;2018-01-06T14:00:00.000Z;Greece;2018-01-06T16:48:16.000Z;229;0;3;56280;2;23;12;8691B89D-1A9EE572-007A2801-CD13AEC3-1988F4ED-2333550B-9246E0B1-5489A3CB-2A0135E8-5B73AE9D-A3EAEE33-03988829-800ABF02-CA8065A9-BD28F2DD-78B56227
832204845;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;6;2018-01-06T13:00:00.000Z;Greece;2018-01-06T15:48:52.000Z;213;0;3;56280;2;23;12;9989B63F-6DED85EF-E92187A2-FC8A7632-BF32DD4D-A4820788-3FA6CE16-12DB7B63-DAD0DB1E-A1784085-5E646DAA-2F7E3427-B4356C2D-BAAA122E-CCCA11E0-83D23ED8
832204849;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;6;2018-01-06T12:00:00.000Z;Greece;2018-01-06T15:48:52.000Z;1409;0;3;56280;2;23;1;4B7ABF86-C4044500-88608C2A-1EEB72D5-B1CB5D96-8CF61D3E-39C7FB7D-BC9AAD4A-74FCB0B4-BC8B41B0-3A060734-6315677F-6940A1F7-F0C2872A-D08B3CDB-3B320BEB
832204847;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;6;2018-01-06T12:00:00.000Z;Greece;2018-01-06T15:48:52.000Z;1866;0;3;56280;2;23;7;C80B88F3-0DE0F680-BC0C634F-BDBD21B1-F6F25E77-5206506A-E7256626-A40045AB-FECCA63E-45997A9A-65B02C69-351026E6-C2CDC52B-1406537C-8388B60B-7D06C00B
832204813;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;6;2018-01-06T12:00:00.000Z;Greece;2018-01-06T15:48:52.000Z;0;0;3;56280;2;23;8;A5329668-B7ABD18F-E38BDD14-18C9D257-EE67C7E0-DCAEB3CC-A03B7E12-0372FC70-FE7E0342-16EB2796-3E0E380D-2BFFC70E-BEFBD5B6-0EA6840F-B0FF01BD-CCE1336A
832204811;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;6;2018-01-06T13:00:00.000Z;Greece;2018-02-01T17:11:08.000Z;762;0;3;56280;2;23;17;4EB6D193-467456BD-889BD967-20A2F50D-C2088119-971975F3-7C53BA56-C6C1AC08-91A372C5-D7526E43-922F58B2-79043E43-5C456971-F21DE9B0-8715EFAB-8D72DB78
832202034;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;6;2018-01-06T12:00:00.000Z;Greece;2018-01-06T15:01:28.000Z;237;0;3;56280;2;23;12;4BC7765E-65FB1090-ECB95C8A-427727CF-15235C3B-E87923BD-EB062D5B-A5079F54-0841CEA0-36AB6F2B-BA430785-E35560A3-08D3CF54-E5612FAB-5409AFB6-F74BCF6D
832202036;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;6;2018-01-06T11:00:00.000Z;Greece;2018-01-06T15:01:29.000Z;1374;0;3;56280;2;23;1;9325AB6A-F010F9ED-C3F82EF8-1DDAA6F1-A2506B61-E0FD4BAF-78B8773D-C044FCF4-06591BE1-A900D568-143C31F0-F2AAA277-ED0890CC-386C758D-D7CF77E2-13AD10E9
832202028;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;6;2018-01-06T12:00:00.000Z;Greece;2018-02-01T17:11:08.000Z;1143;0;3;56280;2;23;17;3682F841-CD892F9F-41889AE1-1A36CCFA-80CC4206-455AB0C6-BFCB547F-3FE18067-12A5AA29-C32B0EB5-53C8653A-A8051390-7FF3EC9E-9CCD46D7-C318A27C-176CD25C
832202027;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;6;2018-01-06T11:00:00.000Z;Greece;2018-01-06T15:01:27.000Z;0;0;3;56280;2;23;8;A449A771-36B17028-1B268C32-1907F56B-9B37364E-62AD768E-E1F96109-76C6E14A-370B356C-B3553BC0-2033B371-0FC69E3C-58EE08C1-AFDDDF43-090EA20C-08FBBD2D
832202030;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;6;2018-01-06T11:00:00.000Z;Greece;2018-01-06T15:01:27.000Z;1830;0;3;56280;2;23;7;2E445D31-0D080A76-1F127136-C19B5130-8DB1367C-58571FA6-EC82C2AF-442285EB-E22FCAEB-0C05DAD7-2B6AAFFD-B3B0000E-A0018DDE-79A4DB1F-D7DFF43E-16EB9930
832199517;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;6;2018-01-06T10:00:00.000Z;Greece;2018-01-06T13:48:56.000Z;0;0;3;56280;2;23;8;D740A01F-3A970BE3-40729193-FAFA2702-9F78D9F5-AAE89260-DF481314-582C6125-A294DDA6-ED8E696C-27C9998B-CF96DFB7-E7373F85-7C63320C-C0297787-3E366D89
832199515;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;6;2018-01-06T10:00:00.000Z;Greece;2018-01-06T13:48:56.000Z;1830;0;3;56280;2;23;7;8817D038-AA784C18-21153B98-0AC73A11-3EAB2E5F-30EA1557-4C758369-EE628619-9E4D948D-C868251D-2D0007E4-682FEFD6-474F4CC0-1A305B7A-7718BB55-485B0FFB
832199514;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;6;2018-01-06T10:00:00.000Z;Greece;2018-01-06T13:48:56.000Z;1362;0;3;56280;2;23;1;B185E09E-0BCE078B-FA3F18ED-E489BAE6-F3469566-6596D62C-F779C4F9-BE1E0A0F-06C08174-FEFE16E6-E3DDA681-473A2A57-27B11105-500C5718-3ACCA63F-5EB9B8EB
832199404;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;6;2018-01-06T11:00:00.000Z;Greece;2018-01-06T13:48:48.000Z;281;0;3;56280;2;23;12;2C044F71-67EBCE1A-04B424A8-8AEEED51-3CBC5037-49AFF5BD-098AE65C-A48E8E8E-BFB143FA-A890443D-970E8A91-3D859D93-CB6773C1-3CCE549E-2AD2010D-289497E8
832199406;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;6;2018-01-06T11:00:00.000Z;Greece;2018-02-01T17:11:08.000Z;1332;0;3;56280;2;23;17;4257262E-BF039E15-93889798-D49C777F-7746CCE1-12812030-F76C1F36-BCF0E733-0F88DAD1-06AE8325-0165E151-3AC550EB-542F515D-0B8AAA28-4698B998-ABDDAE8C
832196776;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;6;2018-01-06T09:00:00.000Z;Greece;2018-01-06T12:48:23.000Z;1820;0;3;56280;2;23;7;F6D87C9B-D2EE1163-32BD3C20-77BE8BE3-D8765E35-72C4774D-88B0A6D9-9F250BD0-43EDEDC6-9435E173-AD461473-FEBEE4B5-418E6D17-74CFED47-08D05C75-BE300833
832196732;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;6;2018-01-06T10:00:00.000Z;Greece;2018-01-06T12:48:20.000Z;267;0;3;56280;2;23;12;D8E40B28-AA526CAF-352F2C2E-4A3C2860-4A644215-E83A6EBC-0BD4365C-AA2C3764-71C7DF74-9A926FD8-0BE2D9E4-9CF403B7-4BA39E32-62F6960D-33CF8835-D26B4354
832196733;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;6;2018-01-06T09:00:00.000Z;Greece;2018-01-06T12:48:21.000Z;0;0;3;56280;2;23;8;53FA4940-5C596470-1F0DAED9-D8DBE84D-E1F28E1A-0DADEBCE-67AD3693-D2F406EC-3642A3B0-F17C685D-157C399B-ECFB83B0-45D4E2F4-E892C8C4-6AEA5FCC-B21AA6F9
832196731;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;6;2018-01-06T09:00:00.000Z;Greece;2018-01-06T12:48:20.000Z;1289;0;3;56280;2;23;1;3D5D0141-5514EB3A-3FC9EC2A-E218A57D-79D9EDA1-56674564-1EFB6AE5-9C8F91AA-1DB07A70-73313720-B8105029-B62719E7-B8202A58-7B314C04-17EA8B5B-4A4B6AA9
832196728;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;6;2018-01-06T10:00:00.000Z;Greece;2018-02-01T17:11:08.000Z;1389;0;3;56280;2;23;17;BBAA7F88-F9EA6257-8E5261EC-1C371FEE-4BDD198E-D0C3FC4E-92B37B40-762288F6-30DABF15-72C73FAB-A07D43D1-FF19F1F8-4D9654DF-4759C605-026E326F-9BCE37BE
832194141;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;6;2018-01-06T08:00:00.000Z;Greece;2018-01-06T11:49:00.000Z;1875;0;3;56280;2;23;7;15AA8A50-F5BE8A65-ABF2DB08-7237298D-0777D450-7F0D906A-12361649-AFDDBC33-1EEE3AB3-3E189C9B-370E03CA-3AD820B3-3B2333F5-C4594950-F64822DC-8BCE0917
832194140;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;6;2018-01-06T07:00:00.000Z;Greece;2018-01-06T11:49:00.000Z;1877;0;3;56280;2;23;7;437DF6CF-49C514E0-3F7BA330-A2D60A5A-9C64BE76-3100D00F-D9165AC5-314D1BCA-7D67BA4C-587F79D7-8E394BA1-534DB640-B533AB2E-D1B2B2C6-EB0710DD-0EF0E414
832194137;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;6;2018-01-06T08:00:00.000Z;Greece;2018-01-06T11:48:59.000Z;1285;0;3;56280;2;23;1;09270574-BC0B18E3-BE9C8043-F24D7953-07EA20E6-9300DD0A-A8091FB4-2EEA3072-04308673-8B8F301A-AF828FA9-0F3295DE-0F08CFF4-C7F24291-2AC9F3E3-D0E157FC
832194136;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;6;2018-01-06T07:00:00.000Z;Greece;2018-01-06T11:48:59.000Z;1479;0;3;56280;2;23;1;043F1B68-E2AE26A5-FF022986-212E2353-9778FAF8-7D43FEE3-139B40E4-8F0D79D0-BBBBFF45-94710A59-8705B152-9007D732-1718CA5C-0AC47BC7-2593A82E-DD72AFBA
832194133;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;6;2018-01-06T08:00:00.000Z;Greece;2018-01-06T11:48:59.000Z;0;0;3;56280;2;23;8;54426618-226E465C-61015B3B-9CE3E2EE-85F24F46-974E6505-C1897598-262285B8-01A0F28F-005E4F0F-97449B88-F59AD6DC-4CB2928E-26193390-AED382A1-CFD5A0DB
832194132;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;6;2018-01-06T07:00:00.000Z;Greece;2018-01-06T11:48:59.000Z;0;0;3;56280;2;23;8;E463C9E7-2CBEA738-63224E20-6EB4B409-872E7A08-7AFDB73C-8CBEA390-ADF6CDB2-635454A0-946961D8-0C548F14-D97D0CC1-987CE946-C3A82AC6-127FCD16-0764D807
832194092;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;6;2018-01-06T09:00:00.000Z;Greece;2018-02-01T17:11:08.000Z;1325;0;3;56280;2;23;17;7A35CF57-05C6D9DC-EE78F9A1-6F904ECD-F8596C95-5AC0C66C-30454C7E-D1AEB138-223412F5-8689A698-40460C52-884AE33E-2530B600-EBD76DB9-8588B3E4-967E199C
832194091;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;6;2018-01-06T09:00:00.000Z;Greece;2018-01-06T11:48:58.000Z;256;0;3;56280;2;23;12;59BF035F-7EBD1798-7F7543D3-078253F6-8097E7EA-53DA6571-86998B73-8FD768CD-BA4E02BF-66D093C7-2782D9AB-A7943751-CEBEF985-9183C415-4779142F-4CDB4924
832190722;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;6;2018-01-06T08:00:00.000Z;Greece;2018-01-06T10:48:42.000Z;227;0;3;56280;2;23;12;AF314B39-37520C0E-4A9DC8C0-49A8549A-44AF7289-22D4684A-8245C16C-F95C2FE8-B4952101-15D205A5-2A2A7949-3A747C5E-61711444-410204E4-0EEB915B-9F5C1A4F
832190723;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;6;2018-01-06T08:00:00.000Z;Greece;2018-02-01T17:11:08.000Z;1106;0;3;56280;2;23;17;701CECBC-3EA48618-81117765-8593EA19-887DDAE7-235DD86D-26D0A1BA-4C270BC1-7F0C12A5-D8B05D8C-7DC9F10C-B5A3091B-A1FBB300-EC753F4B-005717C9-4A4066B7
832188073;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;6;2018-01-06T07:00:00.000Z;Greece;2018-02-01T17:11:08.000Z;681;0;3;56280;2;23;17;E5D1FB2B-194B07B5-9B5DC922-1AB2A68C-ED1D7899-47BE4CFD-5AECD2C4-B69C2834-736A7400-4E58F373-261CB6F5-40EF52CE-CBAFD574-BED8A9B8-59B14A14-089B3B4A
832188042;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;6;2018-01-06T06:00:00.000Z;Greece;2018-01-06T09:49:29.000Z;0;0;3;56280;2;23;8;9B19FE11-967F74F7-CCE1C425-384332C2-8CDE5DE8-B33074C0-686C3D86-6D81B13B-673E9E5F-E2BC4DCC-6D7552FB-56B62C04-6C655601-06C63F5F-F146D366-61548D3D
832188043;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;6;2018-01-06T06:00:00.000Z;Greece;2018-01-06T09:49:29.000Z;1563;0;3;56280;2;23;1;7DA44075-DC5C90C8-9F2080D2-ABEDB786-445A7220-54D59A70-D9C61184-AF6D13D3-8B7AD26A-CDA16B08-23F5B28C-E64C1A26-42F85B83-DD5E5BF0-AC7E1CF2-4526EB79
832188039;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;6;2018-01-06T06:00:00.000Z;Greece;2018-01-06T09:49:29.000Z;2023;0;3;56280;2;23;7;4B7676F5-625767E2-3D58334B-B5A53B59-A4A02814-46275968-FF1EF731-F5D7C701-A8BE470F-2B0D7786-ECE6CCE5-635B44DB-A30318BB-4877A057-D6D60338-2A90A49D
832188037;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;6;2018-01-06T07:00:00.000Z;Greece;2018-01-06T09:49:29.000Z;204;0;3;56280;2;23;12;2C87CE42-F79A2138-28257532-C9776DF4-BBC3BCA8-E28FF02B-722A96B4-80717BEA-F8AE5ED0-62DD503C-FC3D8919-71E06480-FBE7E357-DFA37B07-6C7CF9A6-FB886B5A
832185309;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;6;2018-01-06T05:00:00.000Z;Greece;2018-01-06T08:49:14.000Z;2188;0;3;56280;2;23;7;A481393E-A6DD30FB-F9A6E81B-972519A1-EE2E8D9C-F78D104B-401D6408-EA6235AF-FEF57AD0-8FBF91D7-BE9F10F9-8B42C555-189FE062-EE6E2973-83E43D3E-E2772FCE
832185314;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;6;2018-01-06T05:00:00.000Z;Greece;2018-01-06T08:49:14.000Z;0;0;3;56280;2;23;8;87ABD3EE-0E108ED4-28162DC4-CEA50825-6827EABA-DBFB465A-C6EAB468-6AAD535E-345ADF7F-414880AD-879AC127-156B7105-0911CC49-BA19D4AE-601B9CED-F5C80203
832185310;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;6;2018-01-06T05:00:00.000Z;Greece;2018-01-06T08:49:14.000Z;1274;0;3;56280;2;23;1;32009D21-4EBD7D9A-671C897A-64DC809D-648A29F3-66CBE66B-DF3B7E5F-6522A042-60A81664-E6191F02-0CB210D8-83E7F399-2F2E5369-3AC37308-A9018C97-279BF019
832185248;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;6;2018-01-06T06:00:00.000Z;Greece;2018-01-06T08:49:13.000Z;154;0;3;56280;2;23;12;95FDD8A7-3A087117-C8348A6F-2DCB5F35-E7EB271C-8CB31F0B-92822E54-584F2F74-5FE9D607-2F551EC1-5DA2C992-B97AFBD6-AEDCF41C-CF162B4A-6BA12E2F-0779CE3A
832185305;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;6;2018-01-06T06:00:00.000Z;Greece;2018-02-01T17:11:08.000Z;172;0;3;56280;2;23;17;8E9319B4-2E9E4C99-77168E8C-AD465994-655A625C-1B1D825D-BF066060-62771A08-F3B33BD8-D63B718B-DDECD4DF-1BF7D633-FB40AF85-5AB6AC52-9BBE9271-D347E1FC
832182540;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;6;2018-01-06T04:00:00.000Z;Greece;2018-01-06T07:49:01.000Z;0;0;3;56280;2;23;8;04C63D02-45D01348-4DC2222B-565F0F5A-3A924A35-5225C5A2-BF1F13A0-9227C6FF-A067B5AE-0CFC2DAE-BBD247FF-D1B4B919-954D9688-18A81A23-30452267-B8094E4F
832182539;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;6;2018-01-06T05:00:00.000Z;Greece;2018-01-06T07:49:01.000Z;130;0;3;56280;2;23;12;A3D63B08-BA88EA7D-72026D9C-82A0BCE6-830DC512-836D9367-7F6F9819-516CADCA-5A575E19-8DB5A848-F83F2A43-CB535CAB-D4C49885-8970B8B5-43359091-1B1A07C4
832182538;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;6;2018-01-06T04:00:00.000Z;Greece;2018-01-06T07:49:01.000Z;2201;0;3;56280;2;23;7;66A3AACB-07C9C6E3-09348C1A-A53F219D-09A69B99-703AE8F6-3C90455F-71BEAC63-B6540795-42C54CBF-21820AA0-3B2FA076-36867904-B9C1F764-8094F388-9ACBFB40
832182534;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;6;2018-01-06T05:00:00.000Z;Greece;2018-02-01T17:11:08.000Z;1;0;3;56280;2;23;17;92FB1460-ABCC77EF-EDE67525-025A54CD-4A49DC61-5A86662B-AD02866F-38F9AD1B-35BEED90-434F67DA-353389C1-2D31F3F5-D69735F6-5199E066-64C72B50-682ADDEA
832182533;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;6;2018-01-06T04:00:00.000Z;Greece;2018-01-06T07:49:00.000Z;1123;0;3;56280;2;23;1;F7A1A213-AEEFC4B6-EA06441F-B5E231DE-2AFFFF8E-B9458D39-0D884F59-9AF61998-C8A5DE9E-3C122371-EA814EFA-62F393E0-6D1BD3D5-8721204C-EF146E21-DD629EA9
832179255;2019-10-03T17:53:39.776Z;2019-10-03T17:53:39.776Z;324285;;2018;1;6;2018-01-06T03:00:00.000Z;Greece;2018-01-06T06:48:33.000Z;2155;0;3;56280;2;23;7;BDA76B93-959CAF8C-6FAD6E00-BC538FED-CA079EA2-94B4087C-F2EDEA1F-652D8865-46AF202C-E49F6C04-218E7A8A-ED9FD587-4A5B67A4-95C8E239-0914E38C-B591333F
